Record_Year,Primary diagnosis: summary code and description,Unnamed: 1,Finished consultant episodes,Admissions,Male,Female,Gender Unknown,Emergency,Waiting list,Planned,Other Admission Method,Mean time waited,Median time waited,Mean length of stay,Median length of stay,Mean age,Age 0,Age 1-4,Age 5-9,Age 10-14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20-24,Age 25-29,Age 30-34,Age 35-39,Age 40-44,Age 45-49,Age 50-54,Age 55-59,Age 60-64,Age 65-69,Age 70-74,Age 75-79,Age 80-84,Age 85-89,Age 90+,Day case,FCE bed days,Emergency.1,Elective,Other
2016-17, ‡ N70-N77,Inflammatory diseases of female pelvic organs,26406.0,23787.0,15.0,26390,1,12913,10166,609,99,66.36407548865424,50.0,2.2814565627950896,1.0,37.41762410778732,18,159,136,168,92,163,237,349,458,2892,3603,3638,3236,2934,2551,1610,721,486,429,342,294,221,124,77,7607,37214.0,4408,681,31
2016-17, ‡ N80-N98,Noninflammatory disorders of female genital tract,227308.0,221771.0,51.0,227241,16,32147,179775,9325,524,63.52456199772146,44.0,1.6502399467016438,1.0,47.02318014578946,104,253,283,1095,520,693,861,1096,1427,10583,16005,17286,19069,23840,28195,23319,15522,11066,11322,9417,6778,4081,2024,800,127270,157200.0,13063,8815,312
2016-17,N99,Other disorders of the genitourinary system,4909.0,4201.0,2138.0,2771,-,1803,2119,242,37,81.64930376482722,59.0,3.268179173938336,2.0,60.677307914262165,9,50,65,56,6,6,3,3,7,79,133,172,184,137,233,336,375,457,663,637,536,400,209,96,854,11055.0,478,211,1
2016-17, ‡ O00-O08,Pregnancy with abortive outcome,127990.0,125966.0,3.0,127985,2,47453,59855,10841,7817,5.4883851226134555,3.0,0.8764305177111716,1.0,29.66021364510447,1,-,-,179,405,925,1703,2610,3377,22168,29481,30135,22922,8902,882,64,8,1,-,-,-,2,-,1,60745,57368.0,22582,4396,2753
2016-17," ‡ O10-O75, O85-O92, O94-O99",Complications of labour and delivery,1116869.0,1076420.0,13.0,1116840,16,81359,12723,6196,976142,20.13812367559237,9.0,1.6358315657160813,1.0,29.379982576601538,8,-,-,180,752,2890,7527,13704,21702,189826,315052,321631,177981,38365,2572,214,28,4,1,1,1,-,-,-,10050,1750471.0,46717,1295,329755
2016-17, ‡ O80-O84,Delivery,43556.0,43045.0,1.0,43555,-,311,218,142,42374,21.85,1.0,1.0257642225471764,1.0,29.256344175895613,-,-,-,4,24,85,225,387,669,7678,13427,12699,6550,1247,73,2,-,1,-,-,-,-,-,-,1,44273.0,166,24,13829
2016-17,P00-P04,Complications of fetus/neonate affected by maternal,359.0,354.0,189.0,168,2,2,-,-,352,,,0.6085714285714285,0.0,0.0020222841225626758,359,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,215.0,2,-,259
2016-17,P05-P96,Other conditions originating in the perinatal period,314036.0,265286.0,171700.0,142230,106,50100,3570,2175,209441,33.95262267343485,7.0,4.894043868289859,2.0,0.028900388404177177,312257,531,169,65,5,3,1,1,-,12,5,13,4,2,1,2,1,-,-,-,1,1,1,1,3695,1300470.0,19691,668,15831
2016-17,Q00-Q89,Congenital malformations,119804.0,105296.0,68790.0,50988,26,10058,61311,20346,13581,84.27502807136365,58.0,4.60233097811028,1.0,12.706450240906396,39364,25174,12891,10163,1585,1421,1264,948,773,3203,3091,2707,2402,2224,2386,2231,1812,1434,1297,1054,756,471,321,162,49786,261254.0,3175,6117,1750
2016-17,Q90-Q99,Chromosomal abnormalities nec.,1421.0,1266.0,736.0,685,-,149,401,362,354,70.87423312883436,37.0,9.387261146496815,2.0,10.710787491115846,574,220,135,130,23,37,13,16,12,34,35,19,27,21,36,15,31,13,9,6,-,1,-,-,525,7683.0,54,62,47
2016-17,R00-R09,Symptoms & signs inv. the circulatory/respiratory system,476666.0,413452.0,237597.0,239058,11,343446,56750,8922,4334,42.29306255854276,31.0,0.9262143922153339,0.0,56.587787931600715,9598,10297,5303,3521,829,1047,1266,1687,1984,12093,15263,16781,18893,24953,33535,40755,39783,38084,41647,40558,39332,35496,25634,15046,52557,341785.0,192665,3003,1233
2016-17,R10-R19,Symptoms & signs inv. the digestive system & abdomen,573382.0,522132.0,203056.0,370290,36,276069,226459,17215,2389,29.69143258291902,21.0,1.5230033843394752,1.0,47.55532142298706,6361,6623,11292,15064,3540,4000,5118,5824,6603,39391,42106,37765,35067,35949,41631,43232,40255,37517,39716,35875,29748,23425,15122,8141,232019,442867.0,115118,3672,1030
2016-17,R20-R23,Symptoms & signs inv. the skin & subcutaneous tissue,40474.0,37202.0,18906.0,21567,1,29714,5850,1219,419,40.78824493139464,23.0,0.8466548444301144,0.0,35.51827010851917,5590,4882,2372,1450,233,182,194,243,218,1305,1546,1522,1756,1829,2119,2390,2134,1914,2049,1882,1575,1342,954,588,6068,26952.0,18432,506,114
2016-17,R25-R29,Symptoms & signs inv. the nervous & musculoskeletal sys.,156287.0,99835.0,66987.0,89298,2,87167,4093,2596,5979,80.13866751673574,28.0,8.089801154586274,2.0,75.35244626355939,4571,2285,791,629,120,102,124,120,157,776,947,1043,1170,1359,2037,2727,3087,4125,6854,10851,16906,27593,33570,32588,4620,721074.0,18736,373,438
2016-17,R30-R39,Symptoms & signs involving the urinary system,120706.0,109282.0,82217.0,38488,1,45946,52708,10088,540,36.1852679970745,20.0,2.3891378114396056,1.0,64.36985712500837,231,920,1606,1580,274,250,311,367,404,2412,2581,2658,2817,3613,5107,6452,7072,8475,12421,14323,14959,14205,10742,6276,55473,130479.0,15413,2915,149
2016-17,R40-R46,Symptoms & signs inv. Cognition perception etc.,100372.0,77338.0,46715.0,53649,8,71713,3519,1566,540,47.83734939759036,31.0,2.911137923233542,1.0,63.06014940727373,623,754,888,3312,1484,928,806,508,503,2571,2624,2622,2718,2942,3744,4291,4735,4828,6293,7922,10317,12271,12505,9351,3716,209628.0,25734,271,91
2016-17,R47-R49,Symptoms & signs inv. speech & voice,9758.0,7973.0,4685.0,5073,-,5487,2014,420,52,33.65509877202349,21.0,2.783763561541339,1.0,66.41813265200783,13,79,95,50,13,4,11,19,17,79,138,169,211,319,502,676,758,705,909,943,1060,1184,1007,726,1808,16069.0,1583,363,3
2016-17,R50-R68,General symptoms & signs,355534.0,292840.0,166090.0,189432,12,228228,46686,15314,2612,34.76477853807959,18.0,1.9302815250516805,1.0,50.28278397979816,17186,22058,9843,8199,2069,1893,2075,2228,2481,13630,14656,14137,13794,14868,17604,20075,19085,18287,21744,23866,25950,28120,23543,15451,52880,465164.0,93589,2774,627
2016-17,R69,Unknown & unspecified causes of morbidity,105253.0,84123.0,47635.0,56881,737,33592,13553,13317,23661,41.51513587891297,19.0,28.870284228261667,7.0,58.93835912796125,2663,661,1139,774,250,428,413,612,607,4089,5565,6026,5043,3948,3972,4758,6075,4652,6282,7411,8707,10538,10743,8309,11464,2342063.0,6027,1329,1799
2016-17,R70-R89,Abnormal findings of bodily fluids or samples without diag.,33023.0,30454.0,20788.0,12233,2,8564,16619,4831,440,29.89512145612017,19.0,1.6701659937191566,1.0,58.600275184200164,667,408,324,366,102,119,74,93,101,654,1123,1047,1019,1059,1489,2103,3018,3128,4443,3616,3219,2234,1527,776,19537,18690.0,4424,823,60
2016-17,R90-R94,Abnormal findings on diagnostic imaging/function studies,46490.0,41391.0,22760.0,23728,2,7679,28564,4888,260,22.57384515289525,13.0,2.6197069715021737,1.0,61.45661710174516,406,335,277,217,57,73,96,95,111,633,912,1113,1457,1782,2576,3489,3916,4451,6028,6108,5183,3914,2135,643,29225,33359.0,2780,1562,48
2016-17,R95-R99,Ill-defined & unknown causes of mortality,3.0,3.0,2.0,1,-,2,1,-,-,,,1.3333333333333333,1.0,35.389,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,4.0,1,-,-
2016-17,S00-S09,Injuries to the head,207122.0,172441.0,117304.0,89781,37,153567,14162,1901,2811,18.540010460251047,5.0,3.7059435016502507,1.0,55.16197084223771,5148,13120,7392,5809,1416,1293,1453,1772,1929,9731,8718,7278,6319,6039,6809,7018,6390,6427,8151,9890,14133,21119,24792,23734,11562,567060.0,65771,1498,281
2016-17,S10-S19,Injuries to the neck,12913.0,9352.0,7138.0,5774,1,8362,233,139,618,145.67549668874173,20.0,13.33397312859885,3.0,59.1914330991413,11,125,130,282,91,97,105,124,122,604,612,491,495,515,629,771,638,614,843,840,977,1271,1258,1165,60,124484.0,1756,29,13
2016-17,S20-S29,Injuries to the thorax,32998.0,23165.0,18785.0,14211,2,21861,438,134,732,146.8673139158576,24.0,7.0692287327920935,3.0,63.7143099306171,57,81,127,231,99,139,187,193,185,1143,1082,1026,1078,1226,1664,2024,2030,1941,2332,2573,3000,3702,3652,2945,191,161904.0,3937,67,16
2016-17,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis",57109.0,38604.0,23087.0,34020,2,35428,750,362,2064,212.46422018348625,29.0,8.94840108684293,4.0,64.7952882079884,102,599,990,1168,280,326,377,403,420,2224,2193,1838,1502,1567,1792,1999,1931,1910,2632,3313,4798,7343,8869,8081,348,346091.0,6705,95,128
2016-17,S40-S49,Injuries to the shoulder & upper arm,58525.0,46447.0,27139.0,31383,3,36252,7218,2075,902,23.30487336914812,5.0,5.063870330290769,1.0,57.83474797739487,240,2061,3455,1680,309,266,300,328,322,1991,1959,1747,1761,1924,2217,2500,2497,2657,3099,3893,4536,6120,6600,5755,3311,219934.0,9524,1275,37
2016-17,S50-S59,Injuries to the elbow & forearm,78869.0,70289.0,35041.0,43823,5,51973,13758,4009,549,11.07635376834834,2.0,2.4494529468694126,1.0,45.85220061972405,205,2491,8442,8405,1280,798,622,535,599,3129,3070,2786,2582,2655,2933,3488,3790,3922,4290,4188,3925,4682,5143,4462,9456,151420.0,18053,3096,77
2016-17,S60-S69,Injuries to the wrist & hand,94294.0,90976.0,66478.0,27808,8,51279,32422,6641,634,8.275230769230769,2.0,0.96806884635832,0.0,37.805416306913635,190,4035,3687,4455,1234,1224,1389,1730,2088,10337,9778,8080,6514,6009,6411,5820,4656,3444,3068,2431,1979,1980,1939,1568,31115,58899.0,31168,5414,325
2016-17,S70-S79,Injuries to the hip & thigh,128916.0,87845.0,43102.0,85812,2,80751,1470,964,4660,231.96643356643358,7.0,16.6717559015106,12.0,77.2752010234375,286,1089,687,868,203,159,209,198,205,950,872,860,807,993,1506,2073,2804,3817,6673,10001,14928,23546,28247,26019,381,1461553.0,3639,120,15
2016-17,S80-S89,Injuries to the knee & lower leg,92946.0,75883.0,42945.0,49995,6,62297,10056,1941,1589,45.1565643197459,14.0,6.358176647850261,2.0,53.22791239667634,146,1106,1482,4033,1025,825,833,907,964,5165,5405,4739,4476,4383,5201,5717,5204,5099,5637,5544,5440,6429,6652,6016,5052,452603.0,11084,1282,41
2016-17,S90-S99,Injuries to the ankle & foot,19862.0,17106.0,10006.0,9856,-,13807,2551,567,181,29.36165191740413,5.0,2.8925413302575933,1.0,47.002088586461596,140,699,700,852,170,164,165,216,248,1371,1398,1222,1106,1120,1152,1249,1053,916,939,957,917,1056,1070,886,1557,45915.0,5184,494,30
2016-17,T00-T07,Injuries involving multiple body regions,4719.0,3745.0,2308.0,2411,-,3350,238,56,101,56.536,3.0,6.853337072349972,1.0,51.02257686551207,25,89,128,274,100,67,58,56,56,273,261,217,212,201,233,263,215,201,191,228,264,336,354,375,116,24676.0,917,46,8
2016-17,T08-T14,Injuries to unspecified part of trunk limb or body,1779.0,1521.0,781.0,998,-,1396,62,24,39,356.1818181818182,17.0,2.9022988505747125,0.0,55.17616628959277,34,68,42,116,43,22,13,12,23,87,59,55,61,41,56,69,55,49,70,74,107,160,246,206,53,4254.0,696,8,9
2016-17,T15-T19,Effects of foreign body entering through natural orifice,20152.0,17217.0,11030.0,9121,1,12737,3991,286,203,17.255039193729004,8.0,1.072453719753172,1.0,33.45615960846981,449,3830,2342,738,172,156,254,228,235,928,1083,855,782,753,920,907,772,759,809,788,774,598,536,356,3847,14798.0,6172,214,65
2016-17,T20-T32,Burns and corrosions,13369.0,12395.0,7848.0,5520,1,9067,899,1601,828,7.543290043290043,3.0,4.118356611645202,1.0,29.235925460699544,785,3336,808,687,143,78,90,112,121,696,753,646,587,538,519,556,481,397,382,364,355,340,271,250,1373,45451.0,3732,387,269
2016-17,T33-T35,Frostbite,52.0,44.0,40.0,12,-,31,4,9,-,46.333333333333336,49.0,5.176470588235294,3.0,43.03846153846154,-,-,1,1,1,1,-,-,-,1,4,4,6,9,4,12,4,-,1,2,1,-,-,-,9,228.0,7,1,-
2016-17,T36-T50,Poisonings by drugs medicaments & biological substances,141011.0,113325.0,55653.0,85345,13,112906,115,85,219,283.3958333333333,32.0,1.3716689691905657,1.0,36.18684298483995,283,2997,480,5524,4305,4013,4139,4183,3958,17056,14247,12877,11438,11213,11398,9789,5840,3618,2954,2343,2153,2143,1787,1102,72,159265.0,42607,29,40
2016-17,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source,9315.0,8081.0,4866.0,4447,2,6073,193,1783,32,283.8222222222222,163.0,1.6499684940138626,0.0,40.075363085578275,176,1071,162,374,186,157,104,93,113,488,516,553,464,519,625,712,592,449,508,552,282,225,204,118,1954,10137.0,3202,6,6
2016-17,T66-T78,Other and unspecified effects of external causes,19222.0,17208.0,9307.0,9914,1,14194,1197,1728,89,47.58955987717503,28.0,1.1366463826910074,0.0,35.76573407535139,961,1772,1340,1282,322,271,252,251,256,1338,1136,1008,857,970,967,1055,820,757,767,702,617,558,456,422,2761,16894.0,7846,66,29
2016-17,T79,Certain early complications of trauma,5081.0,3118.0,2969.0,2112,-,2800,195,74,49,41.59863945578231,8.0,8.99001070281841,4.0,63.73075084308668,4,50,47,40,12,14,20,50,24,230,234,213,200,189,194,192,127,241,286,379,401,591,640,663,155,26291.0,311,26,4
2016-17,T80-T88,Complications of surgical & medical care nec.,251033.0,203420.0,129776.0,121248,9,114097,73618,11954,3751,64.63552631578948,39.0,5.779885769544589,2.0,56.92551790027907,2065,4475,4261,3307,743,795,1048,1169,1345,7584,9159,9405,9557,11276,14853,17657,18979,19897,24071,25096,23069,19152,12582,6831,45582,934757.0,31451,5605,325
2016-17,T90-T98,Sequelae of injuries of poisoning & other consequences,4.0,3.0,4.0,-,-,-,1,1,1,91.0,91.0,281.0,281.0,43.0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,1,-,-,-,-,-,1,139.0,-,-,-
2016-17,U00-U49,Provisional assignment of new diseases of uncertain etiology,10.0,5.0,2.0,8,-,4,1,-,-,35.0,35.0,5.25,4.0,39.4625,1,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,4,-,-,-,-,-,-,1,29.0,2,-,-
2016-17,Z00-Z13,Examination and investigation,307784.0,297049.0,161987.0,145772,25,17397,150019,107708,21925,48.649318434718104,24.0,1.7177868548087634,1.0,48.41399969670534,35756,11021,7003,4381,875,771,782,652,628,4086,5798,6773,7751,8886,12142,15594,67720,21529,26360,25802,19684,13497,6897,2244,245289,98118.0,12407,6023,2782
2016-17,Z20-Z29,Potential health hazards related to communicable diseases,14161.0,13181.0,8554.0,5607,-,487,3790,7294,1610,41.359956631731116,19.0,1.6989079563182528,1.0,49.931129181416885,2080,422,182,223,44,33,33,37,29,318,405,540,300,284,408,594,636,891,1309,1541,1717,1218,461,136,10770,5210.0,328,212,1043
2016-17,Z30-Z39,Health services in circumstances related to reproduction,588282.0,579184.0,214463.0,373794,25,5744,21640,2372,549428,68.25788011539694,56.0,1.0069787268149972,1.0,8.945987133104984,410915,2,1,50,149,434,1154,2159,3367,28640,46916,48113,28416,9620,2821,988,325,76,33,14,5,1,3,-,22124,551910.0,3663,695,209640
2016-17,Z40-Z54,Persons encountering health services for specific care,142228.0,140071.0,76381.0,65838,9,7592,90470,41106,903,61.79763878673033,36.0,2.652018478538431,1.0,53.703858508590734,739,2977,4254,4069,752,674,629,624,733,3817,4684,5036,5662,7203,10294,12291,11727,11731,14020,12997,10383,8148,5310,2562,97215,117002.0,5367,9448,468
2016-17,Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l,814.0,631.0,368.0,446,-,552,15,13,51,1.0,1.0,5.697777777777778,1.0,29.96754243542436,177,117,81,70,15,12,10,6,1,15,14,10,12,15,7,14,11,22,16,27,32,42,49,38,9,3697.0,255,5,2
2016-17,Z70-Z76,Persons encountering health services in other circs.,33762.0,25938.0,17130.0,16632,-,7696,4256,10069,3917,57.24503311258278,33.0,3.397736814746691,2.0,28.086643264262033,8595,1760,2236,3383,693,508,692,411,261,1713,1735,1306,1074,731,656,588,433,494,493,721,1028,1340,1465,1370,3728,105115.0,1942,430,525
2016-17,Z80-Z99,Persons with potential health hazards related to family,8390.0,8330.0,4822.0,3568,-,203,797,7305,25,28.317673378076062,6.0,13.754672897196262,0.0,53.93251374258385,4,266,531,172,42,26,42,31,26,146,133,165,268,276,444,609,685,946,1196,1009,736,363,101,42,7884,6943.0,81,135,4
2017-18,A00-A09,Intestinal infectious diseases,200390.0,151309.0,85385,114995.0,10,110417.0,36474.0,3737.0,681.0,28.244831145848696,20.0,3.290483144805178,1.0,49.0954739115954,10005.0,15392.0,7771.0,3812.0,708.0,650.0,900.0,1036.0,1225.0,7836.0,8840.0,8089.0,7170.0,7268.0,8908.0,10661.0,10606.0,10918.0,12149,14227.0,14145.0,14896,12550.0,8372.0,38615.0,379999.0,34461.0,349.0,149.0
2017-18,A15-A19,Tuberculosis,5292.0,2524.0,3250,2042.0,0,1414.0,538.0,466.0,106.0,24.28470588235294,8.0,20.394453642384107,9.0,45.04614285714286,28.0,62.0,28.0,103.0,40.0,47.0,44.0,70.0,64.0,473.0,413.0,433.0,380.0,449.0,400.0,269.0,344.0,249.0,208,262.0,250.0,203,112.0,32.0,764.0,44191.0,127.0,24.0,7.0
2017-18,A20-A49,Certain bacterial diseases,422349.0,202496.0,220120,202221.0,8,193548.0,2884.0,3759.0,2305.0,90.3953057442866,11.0,10.621903385145666,6.0,70.19737230380439,6052.0,4376.0,2038.0,1043.0,231.0,322.0,427.0,732.0,695.0,3317.0,4146.0,5138.0,6217.0,7277.0,11469.0,15983.0,21077.0,25806.0,35917,48610.0,53375.0,59960,57268.0,44249.0,2250.0,2238689.0,7608.0,378.0,34.0
2017-18,A50-A64,Infections with predominantly sexual mode of transmission,2371.0,2170.0,1244,1127.0,0,585.0,1413.0,154.0,18.0,63.97401633259094,42.0,3.885514018691589,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1376.0,3152.0,156.0,62.0,3.0
2017-18,A65-A79,Other infectious and parasitic disorders,683.0,561.0,358,325.0,0,250.0,182.0,124.0,5.0,24.873333333333335,19.0,3.959119496855346,1.0,41.075040453074436,3.0,25.0,30.0,21.0,6.0,3.0,2.0,8.0,3.0,25.0,59.0,43.0,40.0,33.0,105.0,48.0,57.0,35.0,32,18.0,12.0,7,3.0,0.0,285.0,1116.0,127.0,10.0,1.0
2017-18,A80-A89,Viral infections of the central nervous system,7570.0,4512.0,3610,3960.0,0,4235.0,81.0,98.0,98.0,17.441176470588236,3.0,6.089518413597734,3.0,33.31655425259377,1240.0,106.0,127.0,97.0,29.0,67.0,85.0,102.0,76.0,683.0,905.0,888.0,557.0,382.0,310.0,300.0,267.0,231.0,198,213.0,195.0,187,135.0,39.0,99.0,30326.0,351.0,19.0,2.0
2017-18,A90-A99,Arthropod-borne viral fevers & viral haemorrhagic fevers,292.0,184.0,158,134.0,0,168.0,7.0,4.0,5.0,10.0,13.0,2.793577981651376,2.0,39.66607473309609,1.0,3.0,9.0,3.0,3.0,0.0,0.0,3.0,1.0,25.0,34.0,43.0,9.0,45.0,24.0,26.0,12.0,15.0,16,6.0,2.0,0,1.0,0.0,9.0,554.0,48.0,1.0,0.0
2017-18,B00-B09,Viral infections characterized by skin & mucous mem. lesns.,20839.0,17003.0,10462,10376.0,1,13150.0,3308.0,407.0,138.0,48.78670842032011,29.0,3.472231924554663,1.0,33.420604713840376,2184.0,4869.0,1470.0,515.0,85.0,61.0,73.0,70.0,74.0,436.0,403.0,432.0,435.0,390.0,511.0,556.0,596.0,693.0,804,812.0,904.0,825,1027.0,698.0,3433.0,50528.0,5487.0,80.0,10.0
2017-18,B15-B19,Viral hepatitis,4001.0,2539.0,2537,1464.0,0,1658.0,554.0,295.0,32.0,24.371900826446282,15.0,4.28739800543971,3.0,43.444872632751576,2.0,35.0,36.0,38.0,11.0,22.0,16.0,31.0,26.0,187.0,291.0,273.0,247.0,213.0,243.0,292.0,178.0,178.0,118,91.0,82.0,35,22.0,26.0,730.0,8563.0,415.0,54.0,4.0
2017-18,B20-B24,Human immunodeficiency virus [HIV] disease,4287.0,2663.0,3082,1205.0,0,1026.0,400.0,1143.0,94.0,29.93877551020408,7.0,14.166956521739131,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1254.0,22082.0,77.0,47.0,0.0
2017-18,B25-B34,Other viral diseases,123381.0,112103.0,69597,53779.0,5,110169.0,798.0,817.0,319.0,13.283582089552239,3.0,0.9117336426753467,1.0,12.858687574157468,14755.0,63030.0,10652.0,3412.0,589.0,677.0,840.0,1038.0,1027.0,3355.0,2960.0,2511.0,2225.0,1778.0,1828.0,1885.0,1720.0,1519.0,1436,1384.0,1115.0,1118,824.0,527.0,917.0,100226.0,53471.0,314.0,93.0
2017-18,B35-B49,Mycoses,10209.0,7892.0,4826,5383.0,0,3107.0,3666.0,1069.0,50.0,26.90833075255497,14.0,6.605851979345955,1.0,55.93947269435803,556.0,266.0,152.0,110.0,16.0,18.0,19.0,33.0,42.0,151.0,182.0,257.0,349.0,446.0,558.0,596.0,809.0,825.0,1033,1079.0,904.0,762,531.0,249.0,4372.0,24454.0,1379.0,68.0,11.0
2017-18,B50-B64,Protozoal diseases,3780.0,2279.0,2357,1423.0,0,1988.0,129.0,108.0,54.0,28.5,6.0,5.3208,2.0,44.96047502165752,11.0,63.0,84.0,78.0,15.0,14.0,24.0,36.0,40.0,209.0,219.0,262.0,273.0,300.0,304.0,375.0,321.0,254.0,196,199.0,110.0,49,27.0,0.0,178.0,12057.0,321.0,14.0,0.0
2017-18,B65-B83,Helminthiases,880.0,796.0,439,441.0,0,285.0,425.0,81.0,5.0,41.28350515463917,20.0,2.6176470588235294,1.0,33.590714285714284,3.0,49.0,90.0,83.0,13.0,13.0,9.0,10.0,13.0,58.0,53.0,50.0,49.0,59.0,80.0,44.0,122.0,25.0,22,15.0,8.0,4,2.0,1.0,448.0,942.0,101.0,10.0,0.0
2017-18,B85-B99,Other infectious and parasitic diseases,3281.0,2031.0,1653,1628.0,0,1873.0,33.0,117.0,8.0,373.625,18.0,4.685185185185185,2.0,63.89626670792075,70.0,93.0,53.0,35.0,4.0,8.0,10.0,8.0,26.0,40.0,60.0,70.0,78.0,67.0,140.0,141.0,147.0,199.0,231,309.0,376.0,375,376.0,316.0,120.0,9158.0,362.0,6.0,0.0
